id_contrato,anio,entidad,subtipo_cps,rol_objeto,senales_familia,descripcion_del_proceso,url_secop,version_clasificacion,decision_cps_manual,subtipo_manual,evidencia_url,revisor,fecha_revision
CO1.PCCNTR.7051237,2024,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACIÓN DE SERVICIOS COMO APOYO ALA GESTIÓN; PARA BRINDAR APOYO ELABORACIÓN DE PIEZAS INFORMATIVAS DESDE LA OFICINA ASESORA DE PRENSA YPROTOCOLO DEL DISTRITO DE BARRANCABERMEJA; EN MARCO DEL PROYECTO DESARROLLO DE LA ESTRATEGIA INTEGRAL DE COMUNICACIÓN EN EL DISTRITO DE BARRANCABERMEJA; SANTANDER,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7083373&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5775626,2024,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Apoyo a la gestión,,PRESTAR SERVICIOS PROFESIONALES COMO ADMINISTRADOR (A) DE EMPRESAS EN EL MARCO DEL PROYECTO APOYO A LA GESTIÓN TÉCNICA Y PROFESIONAL PARA EL FORTALECIMIENTO DE LA GESTIÓN DEL RIESGO DE DESASTRES EN LA VIGENCIA 2023 DEL DISTRITO DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5472594&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5896180,2024,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Apoyo a la gestión,,PRESTACIÓN DE SERVICIOS COMO APOYO TÉCNICO Y OPERATIVO DENTRO DE LA EJECUCIÓN DEL PROYECTO APOYO A LA GESTIÓN TÉCNICA Y PROFESIONAL PARA EL FORTALECIMIENTO DE LA GESTIÓN DEL RIESGO DE DESASTRES EN LA VIGENCIA 2023 DEL DISTRITO DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5597370&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5991216,2024,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN PARA APOYAR LA CONSTRUCCIÓN DE MATERIAL FÍLMICO EN LOS TEMAS MISIONALES Y ESTRATÉGICOS DEL PROYECTO FORTALECIMIENTO EN EL DESARROLLO DE LOS PROCESOS INTERNOS DE LA SECRETARÍA DE PLANEACIÓN DISTRITAL EN BARRANCABERMEJA; SANTANDER,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5713400&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.6012422,2024,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACION DE SERVICIOS COMO APOYO A LA GESTION PARA APOYAR DESDE SU CONOCIMIENTO EN EL MANTENIMIENTO DE REDES Y SISTEMAS ELECTRICOS EN LAS LABORES DESARROLLADAS POR EL GRUPO DE CONSTRUCCION DE LA SECRETARIA DE INFRAESTRUCTURA DE LA ALCALDIA DISTRITAL DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5738488&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.6079092,2024,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN; EN DESARROLLO DEL PROYECTO APOYO AL FUNCIONAMIENTO DEL CONSEJO TERRITORIAL DE PLANEACIÓN-CTP; DEL DISTRITO DE BARRANCABERMEJA; SANTANDER,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5817008&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.6194024,2024,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN PARA BRINDAR ACOMPAÑAMIENTO A LAS DIFERENTES ACTIVIDADES Y TRAMITES ADMINISTRATIVOS QUE SE REQUIEREN ADELANTAR DESDE LA SECRETARIA DE ADULTO MAYOR ; JUVENTUD E INCLUSIÓN SOCIAL DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5957751&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.6366164,2024,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,,PRESTACION DE SERVICIOS COMO APOYO A LA GESTIÓN PARA PROMOCIONAR LOS DIFERENTES TRAMITES Y SERVICIOS QUE OFERTA LA ALCADIA DISTRITAL DE BARRANCABERMEJA DESDE LA OFICINA DE RELACIÓN CON EL CIUDADANO.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6176568&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.6371684,2024,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Apoyo a la gestión,,PRESTACION DE SERVICIOS DE APOYO A LA GESTIÓN COMO TECNICO EN ADMINISTRACIÓN FINANCIERA PARA BRINDAR APOYO A LOS PROCESOS MISIONALES QUE SE DESARROLLAN EN LA SECRETARIA DE HACIENDA Y DEL TESORO DE LA ALCALDIA DISTRITAL DE BARRANCABERMEJA.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6183578&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.6371918,2024,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN PARA BRINDAR APOYO Y ACOMPAÑAMIENTO AL DESARROLLO DE LOS DIFERENTES POLÍTICAS PÚBLICAS; PROGRAMAS Y PROYECTOS EMANADOS Y EJECUTADOS DESDE LA SECRETARIA DE LAS MUJERES Y LA FAMILIA DE LA ALCALDIA DISTRITAL DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6184103&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.6395147,2024,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,,PRESTACION DE SERVICIOS DE APOYO A LA GESTION EN EL DESARROLLO DE ACTIVIDADES OPERATIVAS  DE VIGILANCIA Y SOCIALIZACION  ENCAMINADAS A LA PRESERVACION Y RECUPERACION DEL ESPACIO PUBLICO Y DEL CONTROL URBANISTICO A TRAVES DE LA EJECUCIÓN DEL PROYECTO IMPLEMENTACIÓN DE ESTRATEGIAS ORIENTADAS A GARANTI,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6213979&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.6635657,2024,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Apoyo a la gestión,,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN COMO TÉCNICO EN OPERACIONES Y MANTENIMIENTO DE MAQUINARIA AGRÍCOLA; EN DESARROLLO DEL PROYECTO FORTALECIMIENTO DE LOS PROCESOS DE EXTENSIÓN AGROPECUARIA Y ASISTENCIA TÉCNICA A PESCADORES ARTESANALES Y PRODUCTORES AGROPECUARIOS DEL DISTRITO DE BARRANCABER,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6541051&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.6829118,2024,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Apoyo a la gestión,,PRESTACION DE SERVICIOS COMO FORMADOR EN EL ARTE DE ARTES PLÁSTICAS PARA LA POBLACION DEL AREA RURAL Y URBANA PARA REALIZAR ACTIVIDADES DE TECNICAS DE ENSEÑANZA; DE PROMOCION ARTISTICA Y CULTURAL POR MEDIO DE LAS ESCUELAS DE FORMACION ARTISTICA Y CULTURAL EN DESARROLLO DEL PROYECTO IMPLEMENTACIÓN DE,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6797022&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.6877670,2024,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN PARA BRINDAR APOYO EN LA PROMOCIÓN DE LOS DIFERENTES TRAMITES Y SERVICIOS QUE OFERTA LA ALCALDÍA DISTRITAL DE BARRANCABERMEJA DESDE LA OFICINA DE RELACIÓN CON EL CIUDADANO EN EL MARCO DEL PROYECTO APOYO Y FORTALECIMIENTO INSTITUCIONAL A LAS POLÍTICAS Y,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6861150&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.6932009,2024,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN PARA APOYAR LA CONSTRUCCIÓN DE MATERIAL FÍLMICO EN LOS TEMAS MISIONALES Y ESTRATÉGICOS DEL PROYECTO DESARROLLO ESTRATEGICO DE LOS PROCESOS INTERNOS DE LA SECREATRÍA DE PLANEACIÓN DISTRITAL BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6927513&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.6935279,2024,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,,PRESTACION DE SERVICIOS DE APOYO A LA GESTION EN LAS ACTIVIDADES ADMINISTRATIVAS Y DE GESTION DOCUMENTAL QUE SE DESARROLLEN DESDE LA SECRETARIA DE RECURSO FISICO DE LA ALCALDIA DISTRITAL DE BARRANCABERMEJA EN EL MARCO DEL PROYECTO FORTALECIMIENTO INSTITUCIONAL A LA GESTIÓN ADMINISTRATIVA; JURÍDICA Y,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6931529&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.6976316,2024,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,,PRESTACION DE SERVICIOS COMO APOYO A LA GESTION PARA EL APOYO A EVENTOS Y ACCIONES DE DIVULGACION DE PROCESOS COMUNITARIOS CULTURALES; TURISMO Y PROGRAMAS DE RECUPERACION DEL PATRIMONIO EN DESARROLLO DEL PROYECTO FORTALECIMIENTO DE LOS ACTORES DEL SECTOR CULTURAL; PATRIMONIAL Y TURISTICO MEDIANTE LA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6982268&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.6978750,2024,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Apoyo a la gestión,,PRESTACION DE SERVICIOS COMO TÉCNICO EN LOGÍSTICA EMPRESARIAL PARA BRINDAR APOYO Y ACOMPAÑAMIENTO A LAS ACTIVIDADES Y PROCESOS QUE SE DESARROLLAN EN LA OFICINA DE RELACIÓN CON EL CIUDADANO DE LA ALCALDÍA DISTRITAL DE BARRANCABERMEJA.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6985184&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.6981538,2024,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,,PRESTACION DE SERVICIOS COMO APOYO A LA GESTION PARA EL APOYO A EVENTOS Y ACCIONES DE DIVULGACION DE PROCESOS COMUNITARIOS CULTURALES; TURISMO Y PROGRAMAS DE RECUPERACION DEL PATRIMONIO EN DESARROLLO DEL PROYECTO FORTALECIMIENTO DE LOS ACTORES DEL SECTOR CULTURAL; PATRIMONIAL Y TURISTICO MEDIANTE LA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6988381&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5775474,2024,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTAR LOS SERVICIOS PROFESIONALES COMO INGENIERO INDUSTRIAL ESPECIALIZADO PARA ASESORAR LA ESTRUCTURACIÓN Y EVALUACION DE LOS ASPECTOS TÉCNICOS Y FINANCIEROS DE LOS PROCESOS DE SELECCIÓN DE CONTRATISTAS DE LA ALCALDÍA DISTRITAL DE BARRANCABERMEJA A TRAVES DE LA SUBSECRETARIA DE CONTRATACIÓN,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5472830&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5814442,2024,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO INGENIERA INDUSTRIAL PARA ASESORAR Y COADYUVAR TODAS LAS ÁREAS DE LA SECRETARIA DE RECURSO FÍSICO DE LA ALCALDIA DISTRITAL DE BARRANCABERMEJA.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5513078&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5883142,2024,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTACION DE SERVICIOS PROFESIONALES COMO INGENIERO AMBIENTAL PARA APOYAR Y ACOMPAÑAR LAS ACTIVIDADES CONCERNIENTES AL CONTROL Y VIGILANCIA  DE LOS RECURSOS NATURALES DENTRO DE LA SECRETARIA DE MEDIO AMBIENTE ENMARCADOS EN EL PROYECTO DE APOYO A LA GESTION TECNICA Y PROFESIONAL DEL SECTOR AMBIENTAL,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5582707&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5898482,2024,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTACION DE SERVICIOS PROFESIONALES COMO ADMINISTRADOR DE EMPRESAS Y/O AFINES; PARA APOYAR LA ORGANIZACION Y EJECUCION DE LAS ACCIONES NECESARIAS AL SECTOR EMPRESARIAL Y A LOS PROCESOS DE COMERCIO EXTERIOR DE LA SECRETARIA DE EMPLEO EMPRESA Y EMPRENDIMIENTO DEL DISTRITO DE BARRANCABERMEJA; EN DESA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5600349&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.5925845,2024,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,obra,PRESTAR SUS SERVICIOS PROFESIONALES COMO COMUNICADOR SOCIAL PARA APOYAR EN LA CREACION DE BOLETINES;NOTAS Y OTROS PRODUCTOS DE LA EJECUCION DE OBRAS;PROGRAMAS Y PROYECTOS DE INVERSION DE LA ALCALDIA DISTRITAL DE BARRANCABERMEJA;EN MARCO DEL PROYECTO IMPLEMENTACIÓN DE LA ESTRATEGIA DE COMUNICACIÓN DE,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5633412&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.6058512,2024,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTAR SUS SERVICIOS PROFESIONALES COMO COMUNICADOR SOCIAL PARA BRINDAR APOYO EN LAS COMUNICACIONES DE LAS ACTIVIDADES ORIGINADAS DE LA ADMINISTRACION MUNICIPAL;EN MARCO DEL PROYECTO IMPLEMENTACIÓN DE LA ESTRATEGIA DE COMUNICACIÓN DEL DISTRITO DE BARRANCABERMEJA.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5791352&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.6250049,2024,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTAR DE SERVICIOS PROFESIONALES COMO ABOGADA ESPECIALISTA PARA PARA APOYAR LOS DIFERENTES PROCESOS JURÍDICOS; CONTRACTUALES Y ADMINISTRATIVOS DE LA SECRETARIA DE TALENTO HUMANO DEL DISTRITO DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6026223&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.6352308,2024,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO ABOGADO (A) PARA APOYAR EL GRUPO GESTIÓN PÚBLICA DE LA SECRETARÍA JURÍDICA; EN DESARROLLO DEL PROYECTO FORTALECIMIENTO TÉCNICO; JURÍDICO Y ADMINISTRATIVO DE LA SECRETARÍA JURÍDICA DEL DISTRITO DE BARRANCABERMEJA; SANTANDER.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6157859&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.6422643,2024,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTACION DE SERVICIOS PROFESIONALES COMO ABOGADO PARA BRINDAR APOYO JURIDICO EN EL DESARROLLO DE LAS ACTIVIDADES PROCESALES QUE SE LLEVAN A CABO EN LOS PROCESOS POLICIVOS DE LA INSPECCION PRIMERA DE ESPACIO PUBLICO Y CONTROL URBANO DE LA ALCALDIA DISTRITAL DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6253729&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.6816021,2024,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO INGENIERO(A) DE SISTEMAS; CON EXPERIENCIA EN EL SGSSS; RÉGIMEN SUBSIDIADO Y POBLACIÒN PPNA; ESPECIALIZACIÓN EN GERENCIA EN INSTITUCIONES DE SEGURIDAD SOCIAL EN SALUD; PARA BRINDAR APOYO EN LAS ACCIONES DE LA SECRETARIA DE SALUD DE BARRANCABERMEJA EN EL MARC,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6778681&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.6941700,2024,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO INGENIERO INDUSTRIAL PARA BRINDAR APOYO LOS PROCESOS QUE SE LLEVAN ACABO EN LA OFICINA ASESORA DE CONTROL INTERNO ADMINISTRATIVO DE LA ALCALDÍA DISTRITAL DE BARRANCABERMEJA.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6938977&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.6977966,2024,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO INGENIERO AMBIENTAL Y DE SANEAMIENTO ESPECIALISTA PARA BRINDAR APOYO EN LOS PROCESOS Y ACTIVIDADES QUE SE DESARROLLAN EN LA SECRETARIA DE MEDIO AMBIENTE DE LA ALCALDÍA DISTRITAL DE BARRANCABERMEJA.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6984430&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.7015758,2024,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO INGENIERO PARA APOYAR EL PROYECTO IMPLEMENTACIÓN DE ESTRATEGIAS PARA LA REALIZACIÓN DE SEGUIMIENTO Y EVALUACIÓN DEL PLAN DE DESARROLLO DISTRITAL DE BARRANCABERMEJA 2024-2027 DESDE LA SECRETARÍA DE PLANEACIÓN,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7035080&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.7032843,2024,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO CONTADORA PARA EL FORTALECIMIENTO DE LAS ACCIONES DE DESARROLLO AGROPECUARIO DE LA SECRETARIA DE AGRICULTURA; PESCA Y DESARROLLO RURAL DEL DISTRITO DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7058947&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.7054160,2024,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO PSICOLOGO (A) PARA REALIZAR ACTIVIDADES REQUERIDAS DENTRO EN EL MARCO DEL PROYECTO APOYO PARTICIPACIÓN DE LA MESA DE VÍCTIMAS DE DISTRITO DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7087812&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.7078205,2024,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO COMUNICADOR SOCIAL -PERIODISTA PARA BRINDAR ACOMPAÑAMIENTO EN EL DESARROLLO DE LA CREACION DE PIEZAS COMUNICATIVAS DEL CENTRO REGIONAL DE ATENCIÓN A VÍCTIMAS CRAV DE LA ALCALDÍA DISTRITAL DE BARRANCABERMEJA.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7118118&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8126859,2025,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACIÓN DE SERVICIOS PROFESIONAL EN GESTIÓN EMPRESARIAL PARA ASISTIR EN LOS PROCESOS TÉCNICOS Y ADMINISTRATIVOS DE LAS DIFERENTES DIRECCIONES DE LA SECRETARIA DISTRITAL DE LAS MUJERES Y LA INCLUSIÓN SOCIAL EN MARCO DEL PROYECTO APOYO TÉCNICO; JURIDICO Y ADMINISTRATIVO PARA EL DESARROLLO DE LAS AC,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8500311&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8133582,2025,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACION DE SERVICOS PROFESIONALES COMO TRABAJADOR(A) SOCIAL; PARA BRINDAR APOYO Y FORTALECER LAS ACCIONES Y/O ACTIVIDADES EN SALUD SOBRE PROMOCION Y PREVENCION DE LA SALUD MENTAL; LA CONVIVENCIA SOCIAL Y LA ATENCION INTEGRAL EN TEMAS DE CONSUMO DE SUSTANCIAS PSICOATIVAS; EN EL MARCO DEL PLAN DECE,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8510694&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8154756,2025,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACION DE SERVICIOS PROFESIONALES COMO ADMINISTRADOR (A) DE EMPRESAS PARA REALIZAR AVALÚOS A LOS DIFERENTES BIENES DE PROPIEDAD DEL DISTRITO DE BARRANCABERMEJA BRINDADO APOYO A LA GESTIÓN ADMINISTRATIVA Y FUNCIONAL DE LA DIRECCIÓN DE SERVICIOS ADMINISTRATIVOS; EN DESARROLLO DE LA ACTIVIDAD NO. 2,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8540746&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8250090,2025,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACION DE SERVICOS PROFESIONALES COMO TRABAJADOR(A) SOCIAL CON POSTGRADO; PARA BRINDAR APOYO Y FORTALECER LAS ACCIONES Y/O ACTIVIDADES EN SALUD SOBRE PROMOCION Y PREVENCION DE LA SALUD MENTAL; LA CONVIVENCIA SOCIAL Y LA ATENCION INTEGRAL EN TEMAS DE CONSUMO DE SUSTANCIAS PSICOATIVAS; EN EL MARCO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8677921&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8386621,2025,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,"PRESTACIÓN DE SERVICIOS COMO  A LA GESTIÓN PARA BRINDAR
ASISTENCIA EN LOS PROCESOS ADMINISTRATIVOS DE LA DIRECCIÓN DE GRUPOS D ESPECIAL PROTECCIÓN DE LA SECRETARÍA DISTRITAL DE LAS MUJERES Y LA INCLUSIÓN SOCIAL EN EL MARCO DEL PROYECTO DESARROLLO DE PROGRAMAS DE FORMACIÓN Y ATENCIÓN INTEGRAL A PERSO",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8858118&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8387506,2025,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,"PRESTACIÓN DE SERVICIOS COMO APOYO A L A GESTIÓN EN DESARROLLO DEL PROYECTO IMPLEMENTACIÓN
D E UNA ESTRATEGIA PARA LA CONSOLIDACIÓN Y EL FUNCIONAMIENTO DEL SISBEN EN EL DISTRITO DE BARRANCABERMEJA",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8858784&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8388429,2025,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACIÓN DE SERVICIOS COM  A LA GESTIÓN PARA BRINDAR ACOMPAÑAMIENTO EN LA ORGANIZACIÓN DEL ARCHIVO DOCUMENTAL FÍSICO Y DIGITAL DE LA DIRECCIÓN DE ACCESO A LA JUSTICIA Y DERECHOS HUMANOS ADSCRITA A LA SECRETARÍA DISTRITAL DEL INTERIOR DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8860112&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
